topicId,split,topicText,topicTarget,topicSentiment,claims.claimId,claims.stance,claims.claimCorrectedText,claims.claimOriginalText,claims.Compatible,claims.claimTarget.text,claims.claimTarget.span.start,claims.claimTarget.span.end,claims.claimSentiment,claims.targetsRelation,char_length,word_count
1065,train,This house would promote democratization,democratization,1,607092,PRO,wars between democracies are less likely,wars between democracies are less likely,yes,democracies,13.0,24.0,1.0,1.0,40,6
1065,train,This house would promote democratization,democratization,1,607093,PRO,democracies have less internal systematic violence,democracies have less internal systematic violence,yes,democracies,0.0,11.0,1.0,1.0,50,6
1065,train,This house would promote democratization,democratization,1,607094,PRO,genocide and politicide are rare in democracies,genocide and politicide are rare in democracies,yes,democracies,36.0,47.0,1.0,1.0,47,7
1065,train,This house would promote democratization,democratization,1,607095,PRO,"the more democratic a regime, the less its democide","the more democratic a regime, the less its democide",yes,the more democratic a regime,0.0,28.0,1.0,1.0,51,9
1065,train,This house would promote democratization,democratization,1,607096,PRO,democracy causes peace,democracy causes peace,yes,democracy,0.0,9.0,1.0,1.0,22,3
1065,train,This house would promote democratization,democratization,1,607098,CON,democracy is ineffective in preventing war,democracy is ineffective in preventing war,yes,democracy,0.0,9.0,-1.0,1.0,42,6
1065,train,This house would promote democratization,democratization,1,607099,PRO,spreading democracy is likely to spread peace,spreading democracy is likely to spread peace,yes,spreading democracy,0.0,19.0,1.0,1.0,45,7
1065,train,This house would promote democratization,democratization,1,607101,PRO,democracies treat each other with trust and respect even during crises,democracies treat each other with trust and respect even during crises,yes,democracies,0.0,11.0,1.0,1.0,70,11
1065,train,This house would promote democratization,democratization,1,607102,PRO,the continuing increase in democracy worldwide will soon lead to an end to wars and democide,the continuing increase in democracy worldwide will soon lead to an end to wars and democide,yes,the continuing increase in democracy worldwide,0.0,46.0,1.0,1.0,92,16
1065,train,This house would promote democratization,democratization,1,607103,PRO,the best strategy to ensure our security and to build a durable peace is to support the advance of democracy elsewhere,the best strategy to ensure our security and to build a durable peace is to support the advance of democracy elsewhere,yes,to support the advance of democracy elsewhere,73.0,118.0,1.0,1.0,118,21
1065,train,This house would promote democratization,democratization,1,607104,PRO,The best protection for our security is a world of well-governed democratic states,The best protection for our security is a world of well-governed democratic states,yes,a world of well-governed democratic states,40.0,82.0,1.0,1.0,82,13
1065,train,This house would promote democratization,democratization,1,607105,CON,Attempts to create democracies by using external force often fail,attempts to create democracies by using external force has often failed,yes,Attempts to create democracies by using external force,0.0,54.0,-1.0,1.0,65,10
1065,train,This house would promote democratization,democratization,1,607128,CON,larger democracies are unable to allow a sufficient number of their citizens to have their voices heard,larger democracies are unable to allow a sufficient number of their citizens to have their voices heard,yes,larger democracies,0.0,18.0,-1.0,1.0,103,17
1065,train,This house would promote democratization,democratization,1,607129,CON,"the parliamentary system subordinates the national interest, or common good, to private interests","the parliamentary system subordinates the national interest, or common good, to private interests",yes,the parliamentary system,0.0,24.0,-1.0,1.0,97,13
1065,train,This house would promote democratization,democratization,1,607130,CON,The official goal of democracy of eliminating elite rule is impossible,the official goal of democracy of eliminating elite rule was impossible,yes,The official goal of democracy of eliminating elite rule,0.0,56.0,-1.0,1.0,70,11
1065,train,This house would promote democratization,democratization,1,607131,CON,democracy is a façade legitimizing the rule of a particular elite,democracy is a façade legitimizing the rule of a particular elite,yes,democracy,0.0,9.0,-1.0,1.0,65,11
1065,train,This house would promote democratization,democratization,1,608642,PRO,countries with a democratic system of governance are less likely to go to war,countries with a democratic system of governance are less likely to go to war,yes,countries with a democratic system of governance,0.0,48.0,1.0,1.0,77,14
1065,train,This house would promote democratization,democratization,1,608643,PRO,democracy gives poor people an opportunity to improve their lot,democracy gives poor people an opportunity to improve their lot,yes,democracy,0.0,9.0,1.0,1.0,63,10
1065,train,This house would promote democratization,democratization,1,608644,CON,democracy cannot be imposed from the outside,democracy cannot be imposed from the outside,no,,,,,,44,7
1065,train,This house would promote democratization,democratization,1,608764,CON,Democracy is economically inefficient,democracy is either economically inefficient,yes,Democracy,0.0,9.0,-1.0,1.0,37,4
1065,train,This house would promote democratization,democratization,1,608765,PRO,democracy is efficient,democracy is efficient,yes,democracy,0.0,9.0,1.0,1.0,22,3
1065,train,This house would promote democratization,democratization,1,608766,CON,democracies are inefficient,democracies are inefficient,yes,democracies,0.0,11.0,-1.0,1.0,27,3
1065,train,This house would promote democratization,democratization,1,608768,CON,the will of the democratic majority may not always be in the best interest of all citizens within the country or beneficial to the future of the country itself,the will of the democratic majority may not always be in the best interest of all citizens within the country or beneficial to the future of the country itself,yes,the will of the democratic majority,0.0,35.0,-1.0,1.0,159,29
1065,train,This house would promote democratization,democratization,1,608769,CON,voters may not be educated enough to exercise their democratic right,voters may not be educated enough to exercise their democratic right,yes,voters,0.0,6.0,-1.0,1.0,68,11
1065,train,This house would promote democratization,democratization,1,608770,PRO,Good education is present in allmost all emeging democracies,good education was present in almost all emerging democracies,yes,allmost all emeging democracies,29.0,60.0,1.0,1.0,60,9
1065,train,This house would promote democratization,democratization,1,608771,CON,the benefits of a specialised society may be compromised by democracy,the benefits of a specialised society may be compromised by democracy,yes,democracy,60.0,69.0,-1.0,1.0,69,11
1065,train,This house would promote democratization,democratization,1,608772,CON,a democratic government may not be providing the most good for the most amount of people,a democratic government may not be providing the most good for the most amount of people,yes,a democratic government,0.0,23.0,-1.0,1.0,88,16
1065,train,This house would promote democratization,democratization,1,608773,CON,democracies will tend to cater to the whims of the people,democracies will tend to cater to the whims of the people,yes,democracies,0.0,11.0,-1.0,1.0,57,11
1065,train,This house would promote democratization,democratization,1,608774,CON,Democracies decay into anarchy,"democracies, which decay into anarchy",yes,Democracies,0.0,11.0,-1.0,1.0,30,4
1065,train,This house would promote democratization,democratization,1,608775,CON,democracy is criticised for not offering enough political stability,democracy is criticised for not offering enough political stability,yes,democracy,0.0,9.0,-1.0,1.0,67,9
1065,train,This house would promote democratization,democratization,1,608776,CON,democracy is undesirable for a developing country,democracy is undesirable for a developing country,yes,democracy,0.0,9.0,-1.0,1.0,49,7
1065,train,This house would promote democratization,democratization,1,608777,CON,"A majority bullying a minority is just as bad as a dictator, communist or otherwise, doing so","A majority bullying a minority is just as bad as a dictator, communist or otherwise, doing so",yes,A majority bullying a minority,0.0,30.0,-1.0,1.0,93,17
1065,train,This house would promote democratization,democratization,1,608778,CON,democracy will result in the people's distrust and disrespect of governments,democracy will result in the people's distrust and disrespect of governments,yes,democracy,0.0,9.0,-1.0,1.0,76,11
